"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"322368","300798","BROOKLYN","709","LAFAYETTE AVENUE","11221","24","0","0","0","2024-12-02T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.690665","-73.944566","3","36","261","3049846","3017860064","Bedford-Stuyvesant (West)"
"19358","127664","MANHATTAN","162","EAST 111 STREET","10029","7","0","0","0","2024-04-23T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.795209","-73.943435","11","8","172","1052187","1016380048","East Harlem (South)"
"239018","345914","BROOKLYN","637","EAST 5 STREET","11218","3","0","0","0","2024-04-17T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.636804","-73.974253","12","39","490","3126792","3053890065","Kensington"
"314914","329804","BROOKLYN","277","HUMBOLDT STREET","11206","8","1","1","0","2021-12-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.711400","-73.942175","1","34","495","3069618","3027890024","East Williamsburg"
"314914","329804","BROOKLYN","277","HUMBOLDT STREET","11206","8","1","1","0","2021-12-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.711400","-73.942175","1","34","495","3069618","3027890024","East Williamsburg"
"646729","404795","QUEENS","90-44","CORONA AVENUE","11373","5","0","0","0","2024-05-11T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.742126","-73.874135","4","25","461","4045587","4018470010","Elmhurst"
"222713","372077","BROOKLYN","67","CLIFTON PLACE","11238","4","0","0","0","2021-12-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.687974","-73.961440","2","35","231","3055601","3019480054","Clinton Hill"
"320735","329449","BROOKLYN","220","KINGSLAND AVENUE","11222","8","0","0","0","2022-03-09T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.724380","-73.941428","1","33","591","3067234","3026890065","Greenpoint"
"223226","324713","BROOKLYN","511","CLINTON STREET","11231","3","0","0","0","2024-03-11T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.678250","-74.000123","6","39","65","3005494","3003740009","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"220490","303151","BROOKLYN","5023","CHURCH AVENUE","11203","4","0","0","0","2024-06-21T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.651805","-73.930078","17","41","868","3102130","3046760029","East Flatbush-Rugby"
"68720","216634","BRONX","843","EAST 218 STREET","10467","4","0","0","0","2020-12-16T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.881554","-73.859026","12","12","390","2122516","2046770017","Williamsbridge-Olinville"
"955857","385170","BROOKLYN","35","MESEROLE STREET","11206","3","0","0","0","2024-01-04T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.707536","-73.949042","1","34","511","3398108","3030400036","East Williamsburg"
"37424","102822","MANHATTAN","11","WEST 103 STREET","10025","9","0","0","0","2024-01-12T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.796424","-73.962160","7","7","189","1055476","1018390024","Upper West Side-Manhattan Valley"
"460179","401602","QUEENS","71-05","67 PLACE","11385","6","0","0","0","2023-12-24T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.703056","-73.886175","5","30","627","4089452","4036810003","Glendale"
"809710","365276","BROOKLYN","41","UNDERHILL AVENUE","11238","12","0","0","0","2024-11-15T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.679751","-73.964996","8","35","203","3027678","3011310003","Prospect Heights"
"805451","126642","MANHATTAN","189","WAVERLY PLACE","10014","10","0","0","0","2019-12-19T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.734693","-74.001440","2","3","71","1078139","1006110076","West Village"
"778489","500692","STATEN ISLAND","115","ROOSEVELT AVENUE","10314","3","0","0","0","2023-06-28T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.603795","-74.132786","2","49","18902","5019779","5007740001","Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights"
"657599","911445","QUEENS","71-02","FRESH POND ROAD","11385","2","0","0","0","2025-08-27T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.701714","-73.894902","5","30","583","4454898","4035380020","Ridgewood"
"167082","344239","BROOKLYN","433","68 STREET","11220","6","0","0","0","2025-08-28T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.634891","-74.022277","10","47","126","3144742","3058550074","Bay Ridge"
"31488","140068","MANHATTAN","35","WEST 23 STREET","10010","4","0","0","0","2024-04-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.742090","-73.990837","5","3","58","1015588","1008257501","Midtown South-Flatiron-Union Square"
"37285","111342","MANHATTAN","308","WEST 98 STREET","10025","9","0","0","0","2022-12-12T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.796677","-73.972551","7","7","183","1057073","1018870061","Upper West Side (Central)"
"46643","205041","BRONX","2604","BAINBRIDGE AVENUE","10458","26","0","0","0","2023-12-15T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.864265","-73.892313","7","15","39901","2016606","2032870003","University Heights (North)-Fordham"
"379015","816229","BROOKLYN","414","STUYVESANT AVENUE","11233","2","0","0","0","2024-12-10T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.680447","-73.931570","3","36","297","3047745","3016850042","Bedford-Stuyvesant (East)"
"37279","103866","MANHATTAN","255","WEST 98 STREET","10025","32","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.796166","-73.971298","7","7","187","1056394","1018700005","Upper West Side-Manhattan Valley"
"350360","363983","BROOKLYN","918","PACIFIC STREET","11238","4","0","0","0","2024-09-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.680006","-73.963168","8","35","203","3027699","3011320019","Prospect Heights"
"127260","344391","BROOKLYN","380","2 STREET","11215","8","0","0","0","2023-12-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.673080","-73.982141","6","39","135","3020929","3009750013","Park Slope"
"445377","927035","QUEENS","57-30","57 DRIVE","11378","1","0","0","0","2024-06-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.721606","-73.912620","5","30","531","4059861","4026760014","Maspeth"
"697135","413184","QUEENS","21-25","STEINWAY STREET","11105","3","0","0","0","2024-04-30T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.774090","-73.904536","1","22","121","4015485","4007970023","Astoria (North)-Ditmars-Steinway"
"49283","209135","BRONX","846","BECK STREET","10459","9","0","0","0","2021-12-15T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.818060","-73.896933","2","17","87","2005597","2027090013","Longwood"
"843705","141424","MANHATTAN","509","EAST 12 STREET","10009","15","0","0","0","2023-06-28T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.728892","-73.980838","3","2","34","1086129","1004060060","East Village"
"886348","142971","MANHATTAN","266","WEST 115 STREET","10026","15","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.803278","-73.954792","10","9","218","1087692","1018307501","Harlem (South)"
"34496","102361","MANHATTAN","236","WEST 64 STREET","10023","92","0","0","0","2023-12-26T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.774126","-73.986778","7","6","15101","1030335","1011540202","Upper West Side-Lincoln Square"
"244238","319833","BROOKLYN","1551","EAST 14 STREET","11230","3","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.611561","-73.959748","14","48","542","3181831","3067610073","Midwood"
"689568","406272","QUEENS","1693","PUTNAM AVENUE","11385","4","0","0","0","2024-04-16T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.700206","-73.906809","5","34","551","4082449","4034510024","Ridgewood"
"183680","322833","BROOKLYN","440","ALBANY AVENUE","11213","65","0","0","0","2024-12-11T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.664664","-73.939865","9","35","331","3034689","3013120042","Crown Heights (South)"
"208596","342466","BROOKLYN","1965","BERGEN STREET","11233","8","0","0","0","2021-12-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.674234","-73.915649","16","41","303","3038938","3014470072","Ocean Hill"
"868889","386619","BROOKLYN","361","16 STREET","11215","7","0","0","0","2023-06-21T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.662233","-73.984148","7","39","14902","3391807","3011047505","Windsor Terrace-South Slope"
"234703","313402","BROOKLYN","91","DRIGGS AVENUE","11222","5","0","0","0","2023-06-20T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.723228","-73.942609","1","33","591","3067712","3027040023","Greenpoint"
"849214","380355","BROOKLYN","61","ENGERT AVENUE","11222","3","0","0","0","2019-01-31T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.721356","-73.948307","1","33","499","3391477","3026987501","Greenpoint"
"442887","406572","QUEENS","60-64","54 PLACE","11378","4","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.714273","-73.910970","5","30","53501","4059237","4026370021","Maspeth"
"94439","216463","BRONX","2800","MARION AVENUE","10458","3","0","0","0","2025-08-20T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.866907","-73.887413","7","15","40502","2016523","2032830080","Bedford Park"
"698195","913942","QUEENS","108-16","SUTPHIN BOULEVARD","11435","2","0","0","0","2023-12-14T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.692712","-73.799088","12","28","198","4441305","4119460093","South Jamaica"
"315751","357368","BROOKLYN","180","IRVING AVENUE","11237","4","0","0","0","2024-06-16T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.701761","-73.919217","4","37","431","3074493","3032690029","Bushwick (West)"
"62998","213156","BRONX","310","EAST 140 STREET","10454","3","0","0","0","2025-08-29T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.811527","-73.924618","1","8","39","2000708","2023140064","Mott Haven-Port Morris"
"390694","355311","BROOKLYN","1862","WEST 4 STREET","11223","4","0","0","0","2022-02-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.602321","-73.976654","11","44","410","3178218","3066760030","Gravesend (West)"
"324567","388354","BROOKLYN","533","LEONARD STREET","11222","13","0","0","0","2024-12-05T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.723253","-73.949485","1","33","569","3066739","3026807502","Greenpoint"
"133023","309584","BROOKLYN","193","7 AVENUE","11215","7","0","0","0","2023-12-15T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.670914","-73.978212","6","39","155","3025285","3010780007","Park Slope"
"811288","421356","QUEENS","6105","BLEECKER STREET","11385","3","0","0","0","2023-09-19T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.711570","-73.901346","5","30","593","4434344","4035210059","Ridgewood"
"867760","426868","QUEENS","91-22","43 AVENUE","11373","3","0","0","0","2024-01-01T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.743399","-73.874190","4","25","463","4530805","4016000016","Elmhurst"
"248168","305772","BROOKLYN","1530","EAST 19 STREET","11230","59","1","1","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.612627","-73.955151","14","48","544","3181996","3067650012","Midwood"
"315004","341615","BROOKLYN","452","HUMBOLDT STREET","11211","3","0","0","0","2021-12-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.717678","-73.943183","1","34","477","3070031","3028660002","East Williamsburg"
"127596","377605","BROOKLYN","4102","3 AVENUE","11232","4","0","0","0","2025-08-14T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.652638","-74.009449","7","38","2","3010659","3007170038","Sunset Park (West)"
"790830","500146","STATEN ISLAND","193","VICTORY BOULEVARD","10301","3","0","0","0","2024-04-21T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.636409","-74.082246","1","49","11","5000665","5000330032","St. George-New Brighton"
"294697","357040","BROOKLYN","10","FT GREENE PLACE","11217","8","0","0","0","2020-06-22T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.689216","-73.977002","2","35","33","3058740","3020970143","Fort Greene"
"147916","325338","BROOKLYN","1151","39 STREET","11218","6","0","0","0","2023-12-22T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.642559","-73.989475","12","39","226","3122963","3052900009","Borough Park"
"655585","403850","QUEENS","68-07","FOREST AVENUE","11385","4","0","0","0","2024-01-08T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.703413","-73.901395","5","30","585","4083982","4035040007","Ridgewood"
"36742","106092","MANHATTAN","304","WEST 89 STREET","10024","36","0","0","0","2023-12-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.790975","-73.976851","7","6","175","1034022","1012500040","Upper West Side (Central)"
"370289","326991","BROOKLYN","2840","SHORE PARKWAY","11235","109","0","0","0","2019-01-28T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.583292","-73.966547","13","48","366","3196300","3072600045","Brighton Beach"
"315021","332477","BROOKLYN","474","HUMBOLDT STREET","11211","4","0","0","0","2022-03-04T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.718458","-73.943320","1","34","477","3069982","3028570003","East Williamsburg"
"357118","300903","BROOKLYN","382","PROSPECT PLACE","11238","24","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.676674","-73.964175","8","35","205","3028875","3011600032","Prospect Heights"
"70239","210319","BRONX","666","EAST 224 STREET","10466","47","0","0","0","2018-12-20T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.887486","-73.862098","12","12","394","2062964","2048250073","Williamsbridge-Olinville"
"127036","314993","BROOKLYN","105","2 PLACE","11231","4","0","0","0","2024-04-30T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.679419","-73.996957","6","39","77","3007808","3004590045","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"65697","208414","BRONX","978","EAST 174 STREET","10460","38","0","0","0","2023-12-31T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.836512","-73.885242","3","17","161","2010803","2029970026","Crotona Park East"
"740833","15331","STATEN ISLAND","305","GORDON STREET","10304","4","0","0","0","2024-01-09T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.619495","-74.083594","1","49","29","5113118","5005600048","Tompkinsville-Stapleton-Clifton-Fox Hills"
"35185","114352","MANHATTAN","15","WEST 74 STREET","10023","11","1","1","0","2023-06-30T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.777835","-73.975704","7","6","161","1028712","1011270023","Upper West Side (Central)"
"155392","300737","BROOKLYN","1173","52 STREET","11219","36","2","2","0","2022-03-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.635127","-73.996797","12","44","220","3138325","3056540042","Borough Park"
"381964","816096","BROOKLYN","47","TROUTMAN STREET","11206","2","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.698349","-73.932110","4","34","391","3072226","3031710060","Bushwick (West)"
"248388","347781","BROOKLYN","2123","EAST 19 STREET","11229","3","0","0","0","2022-03-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.598600","-73.952474","15","48","578","3199788","3073520073","Madison"
"209754","339728","BROOKLYN","1808","BEVERLY ROAD","11226","20","0","0","0","2023-06-22T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.644631","-73.961962","14","40","514","3118507","3051490003","Flatbush"
"239655","314298","BROOKLYN","2225","EAST 7 STREET","11223","5","0","0","0","2025-08-28T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.596370","-73.963786","15","48","392","3193120","3071340053","Gravesend (East)-Homecrest"
"431921","404137","QUEENS","30-16","43 STREET","11103","12","0","0","0","2023-12-15T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.762319","-73.912974","1","22","149","4011933","4006960044","Astoria (East)-Woodside (North)"
"347700","334917","BROOKLYN","417","OCEAN AVENUE","11226","67","3","3","0","2019-02-27T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.652673","-73.961492","14","40","50803","3116132","3050620001","Flatbush"
"956754","388280","BROOKLYN","1","FLATBUSH AVENUE","11217","183","0","0","0","2024-10-23T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.688357","-73.980565","2","35","33","3424472","3021067503","Fort Greene"
"896369","377809","BROOKLYN","307","DIVISION AVENUE","11211","6","0","0","0","2023-12-13T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.707028","-73.955387","1","34","529","3059768","3021537504","South Williamsburg"
"43688","108527","MANHATTAN","416","WEST 206 STREET","10034","72","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.863219","-73.918056","12","10","299","1064502","1022020009","Inwood"
"294117","327885","BROOKLYN","666","FLUSHING AVENUE","11206","3","0","0","0","2024-05-09T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.700237","-73.946058","3","36","257","3338542","3017220014","Bedford-Stuyvesant (West)"
